,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
10403,Kevin Hearne,4.12,Hounded,Fantasy,Fantasy,66271,6214,304,2011,1697
10404,Tyra Banks,3.02,Modelland,Fantasy,Young Adult,2444,613,570,2011,1870
10407,Laura Goode,3.72,Sister Mischief,Lgbt,Young Adult,804,92,384,2011,1906
10408,Amber Kizer,3.94,Wildcat Fireflies,Young Adult,Paranormal,1976,151,508,2011,2085
10409,Tricia Rayburn,3.71,Undercurrent,Young Adult,Fantasy,2535,205,352,2011,2362
10410,Kristie Cook,4.21,Purpose,Fantasy,Romance,4591,265,377,2010,798
10411,Medeia Sharif,3.25,Bestest. Ramadan. Ever.,Young Adult,Contemporary,314,84,299,2011,2703
10412,Ian D.G. Sandusky,3.68,Grey Dogs,Horror,Horror,148,9,214,2010,217
10413,Alissa Grosso,3.67,Popular,Young Adult,Realistic Fiction,482,90,327,2011,3160
10414,Lynn Viehl,3.75,After Midnight,Young Adult,Paranormal,584,71,349,2011,5018
10415,Mary Roach,3.94,Packing for Mars: The Curious Science of Life in the Void,Nonfiction,Science,43710,4124,334,2010,298
10416,Jill Hathaway,3.68,Slide,Young Adult,Fantasy,6763,1119,250,2012,25737
10419,Rachel Simon,3.92,The Story of Beautiful Girl,Historical,Fiction,23949,3665,346,2011,8010
10420,H.P. Mallory,4.1,Toil and Trouble,Fantasy,Romance,8509,401,270,2010,492
10421,Karen Witemeyer,4.2,To Win Her Heart,Christian Fiction,Romance,8021,578,352,2011,3278
10422,Deon Meyer,3.85,Trackers,Cultural,Fiction,1695,189,488,2010,392
10423,L.A. Weatherly,4.05,Angel Fire,Paranormal,Young Adult,15960,865,720,2011,10953
10427,N.M. Facile,3.61,Across The Hall,Romance,New Adult,6001,244,301,2010,399
10429,Susanne Winnacker,3.66,The Other Life,Young Adult,Science Fiction,2894,447,315,2012,925
10432,MeiLin Miranda,3.84,Lovers and Beloveds,Fantasy,Adult Fiction,269,54,422,2010,2055
10434,Ciji Ware,3.68,A Race to Splendor,Historical,Romance,1184,175,526,2011,1788
10435,G.L. Twynham,4.34,The Turncoats,Fantasy,Young Adult,82,14,346,2010,2283
10438,Devon Rhodes,3.78,Making His List,Romance,Holiday,445,67,76,2010,768
10439,Robin LaFevers,3.91,Grave Mercy,Fantasy,Young Adult,84253,8204,484,2012,1199
10443,Philip Kerr,4.13,Field Gray,Historical,Mystery,4561,347,448,2010,3940
10444,Kristen Painter,3.75,Blood Rights,Paranormal,Fantasy,5903,770,381,2011,1852
10447,Karleen Koen,3.8,Before Versailles: A Novel of Louis XIV,Historical,Cultural,2504,302,460,2011,3070
10448,Julie Halpern,3.41,Don't Stop Now,Young Adult,Contemporary,1048,184,240,2011,3538
10449,Adam Goodheart,4.03,1861: The Civil War Awakening,History,Nonfiction,5217,408,481,2011,5802
10450,Mary S. Lovell,4.11,The Churchills,Biography,History,836,112,624,2011,1783
10451,Dana Reinhardt,3.76,The Summer I Learned to Fly,Young Adult,Realistic Fiction,1942,349,224,2011,1220
10452,T.L. Higley,3.87,Pompeii: City on Fire,Historical,Christian Fiction,807,154,339,2011,21449
10454,Jaclyn Dolamore,3.51,Between the Sea and Sky,Fantasy,Mythology,3070,403,229,2011,3233
10458,Katherine Easer,3.25,Vicious Little Darlings,Young Adult,Mystery,783,157,310,2011,3477
10460,Heather Graham,3.91,Phantom Evil,Mystery,Fantasy,7894,668,368,2011,3710
10461,Merrie Haskell,4.01,The Princess Curse,Fantasy,Childrens,5342,632,328,2011,4055
10462,M.A. Comley,4.01,Impeding Justice,Mystery,Thriller,1271,150,320,2010,1643
10463,Catherynne M. Valente,3.97,The Girl Who Circumnavigated Fairyland in a Ship of Her Own Making,Fantasy,Young Adult,31988,5154,247,2011,4683
10465,Lauren Oliver,3.75,Requiem,Young Adult,Science Fiction,117298,12669,391,2013,1196
10467,Jade Archer,3.65,Sandpipers' Secrets,Romance,Erotica,724,82,137,2011,5764
10468,Kevin Hearne,4.22,Hexed,Fantasy,Fantasy,50790,2580,296,2011,6191
10469,Roxanne St. Claire,4.2,Face of Danger,Romance,Romance,1866,131,379,2011,7095
10470,Vera Brosgol,3.88,Anya's Ghost,Sequential Art,Young Adult,52986,4562,224,2011,2758
10473,Jackie French,4.35,A Waltz for Matilda,Historical,Young Adult,1259,121,479,2010,1992
10474,Stephanie Perkins,4.07,Isla and the Happily Ever After,Young Adult,Contemporary,92407,11163,339,2014,8500
10475,Claire Thompson,3.65,The Cowboy Poet,Erotica,Romance,471,53,252,2010,357
10476,Connie Suttle,4.08,Blood Sense,Paranormal,Fantasy,2531,93,221,2011,2944
10477,Devin O'Branagan,3.77,Witch Hunt,Fantasy,Fantasy,196,46,352,1990,4647
10478,Erin Jade Lange,3.74,Butter,Young Adult,Contemporary,8035,1245,294,2012,4211
10480,Daniel H. Wilson,3.68,Robopocalypse,Science Fiction,Fiction,32984,4014,347,2011,4995
10483,Karen Gammons,4.19,Shadow Man,Young Adult,Childrens,72,27,356,2010,648
10485,"Jenni ""Jwoww"" Farley",3.38,The Rules According to Jwoww,Nonfiction,Autobiography,688,68,224,2011,6239
10486,G.A. Aiken,4.27,The Dragon Who Loved Me,Fantasy,Fantasy,9061,393,383,2011,3102
10487,Thea Harrison,4.11,Dragon Bound,Fantasy,Romance,37021,2745,312,2011,1482
10491,Sandra Hill,3.64,Twas the Night,Romance,Holiday,705,97,251,2001,3481
10492,Geoff Herbach,3.88,Stupid Fast,Young Adult,Sports and Games,3572,658,311,2011,1483
10493,Diana Rowland,3.93,My Life as a White Trash Zombie,Horror,Fantasy,11370,1721,320,2011,1822
10494,Lila DiPasqua,3.97,A Midnight Dance,Romance,Romance,876,135,368,2011,1705
10495,Lisa Desrochers,3.89,Original Sin,Paranormal,Young Adult,3456,312,398,2011,1767
10496,Marianne de Pierres,3.74,Angel Arias,Young Adult,Fantasy,704,115,270,2011,1777
10497,Mike Mullin,3.97,Ashfall,Young Adult,Science Fiction,21851,2791,466,2011,900
10500,Anita Clenney,3.92,Awaken the Highland Warrior,Romance,Science Fiction,2877,262,426,2011,2259
10501,Eve Cassidy,3.38,Cowboy Crush (Evans Brothers #1),Romance,Westerns,215,21,53,2010,867
10502,Heather Rainier,3.96,Divine Grace,Erotica,Adult Fiction,2337,167,519,2010,3892
10503,Mary Calmes,3.57,First Day Of Forever,Romance,Contemporary,960,64,55,2010,863
10504,Sarah Bower,3.41,Sins of the House of Borgia,Historical,Fiction,2046,237,533,2008,2942
10505,Alexandra Adornetto,3.97,Hades,Paranormal,Young Adult,29929,1547,425,2011,2371
10507,Rosslyn Elliott,3.95,Fairer Than Morning,Christian Fiction,Historical,900,130,393,2011,571
10508,Colleen Coble,4.13,The Lightkeeper's Ball,Historical,Christian Fiction,2666,267,304,2011,2461
10509,Tracey H. Kitts,3.81,Sex Symbol,Fantasy,Romance,91,8,0,2010,137
10510,K.D. Sarge,3.98,Knight Errant,Romance,Science Fiction,281,73,312,2010,144
10511,Sydney Croft,4.3,Taken by Fire,Romance,Fantasy,1793,148,290,2011,2548
10512,Brian Selznick,4.24,The Invention of Hugo Cabret,Historical,Fiction,146661,14123,525,2007,1500
10515,Laurie Notaro,3.76,It Looked Different on the Model: Epic Tales of Impending Shame and Infamy,Humor,Nonfiction,7294,630,240,2011,2630
10516,Sherri Duskey Rinker,4.35,"Goodnight, Goodnight, Construction Site",Childrens,Childrens,8876,714,32,2011,2721
10517,Kari Lee Townsend,3.74,Tempest in the Tea Leaves,Mystery,Mystery,1389,190,294,2011,2887
10518,Michael Robotham,3.91,The Wreckage,Mystery,Thriller,2925,291,447,2011,2935
10519,Hervé Tullet,4.44,Press Here,Childrens,Childrens,18850,1605,56,2010,194
10520,Lynn Sheene,3.78,The Last Time I Saw Paris,Historical,Fiction,3429,429,354,2011,2945
10521,Julianna Baggott,3.74,Pure,Young Adult,Romance,22372,3090,431,2012,1193
10523,Katie Lane,4.12,Make Mine a Bad Boy,Romance,Romance,1360,130,328,2011,3007
10525,Kailin Gow,3.57,Beautiful Beings,Paranormal,Fantasy,572,52,288,2011,12922
10526,John Verdon,3.98,Shut Your Eyes Tight,Mystery,Thriller,8786,765,509,2011,3111
10527,Luke Pearson,4.19,Hildafolk,Sequential Art,Sequential Art,4417,502,24,2010,235
10528,Kieran Scott,3.94,He's So Not Worth It,Young Adult,Romance,5694,391,360,2011,3502
10529,Chris Raschka,3.87,A Ball for Daisy,Childrens,Animals,8544,1973,32,2011,1300
10530,Art Donovan,4.02,The Art of Steampunk,Science Fiction,Art,387,61,128,2011,4029
10531,Kevin James Breaux,3.89,Soul Born,Fantasy,Fantasy,112,49,316,2010,254
10532,Gemma Burgess,3.94,A Girl Like You,Womens Fiction,Romance,14041,726,423,2011,6201
10536,Jamie McGuire,3.99,Providence,Fantasy,Romance,25925,1834,360,2010,270
10537,Michael A. Stackpole,3.88,In Hero Years... I'm Dead,Science Fiction,Comics,789,81,325,2010,277
10538,Lisa Papademetriou,3.6,Siren's Storm,Mythology,Young Adult,543,69,288,2011,6712
10539,Valerie Maarten,3.82,Second Chances,Romance,Romance,66,14,235,2010,327
10540,Amanda Stevens,3.92,The Restorer,Fantasy,Mystery,13102,1834,376,2011,6330
10542,Shiloh Walker,3.19,A Present for Christmas,Romance,Holiday,336,43,20,2010,352
10543,Susan Bischoff,4.07,Heroes 'Til Curfew,Young Adult,Fantasy,1111,106,338,2011,1127
10544,Will Allison,3.19,Long Drive Home,Fiction,Contemporary,2179,424,224,2011,8410
10545,S.J. Watson,3.89,Before I Go to Sleep,Fiction,Mystery,246721,20702,359,2011,492
10549,Jeffrey Small,3.78,The Breath of God,Fiction,Mystery,2001,342,414,2011,8603
10550,Nalini Singh,4.33,Angels' Flight,Romance,Fantasy,12018,588,368,2012,972
10551,Zoë Marriott,3.87,Shadows on the Moon,Fantasy,Young Adult,3808,618,464,2011,9847
10552,Elizabeth Scott,3.02,As I Wake,Young Adult,Science Fiction,2763,480,269,2011,11509
10553,Darien Gee,3.75,Friendship Bread,Fiction,Womens Fiction,6956,1218,400,2011,11597
10554,Ella March Chase,3.96,Three Maids for a Crown,Historical,Historical,2530,166,410,2011,1037
10555,Jenn McKinlay,3.85,Books Can Be Deceiving,Mystery,Mystery,6269,874,282,2011,1098
10556,Melody Manful,3.63,Dominion,Paranormal,Fantasy,809,115,254,2013,1239
10558,Victoria Connelly,3.42,A Weekend with Mr. Darcy,Womens Fiction,Romance,4408,579,345,2010,351
10559,Sara Grant,3.52,Dark Parties,Young Adult,Science Fiction,2050,319,267,2011,1284
10560,Yuyuko Takemiya,4.26,Toradora! Vol. 1,Sequential Art,Romance,2956,121,192,2008,429
10561,Julianna Baggott,4.03,Fuse,Science Fiction,Young Adult,8056,855,480,2013,1398
10563,Julianna Baggott,3.65,Burn,Young Adult,Science Fiction,4228,636,418,2014,2498
10564,Edeet Ravel,3.69,Held,Young Adult,Dark,920,144,245,2011,4909
10565,Sarah Prineas,4.02,Summerkin,Fantasy,Childrens,1081,106,263,2013,1473
10566,Erica S. Perl,3.87,When Life Gives You O.J.,Realistic Fiction,Childrens,1472,157,208,2011,1737
10567,Kate Furnivall,3.75,The White Pearl,Historical,Fiction,2013,246,448,2011,3276
10568,Brian Farrey,3.91,With or Without You,Lgbt,Young Adult,1142,163,349,2011,3578
10569,J.M. Cartwright,3.76,A Change of Tune,Romance,Contemporary,735,92,373,2010,573
10570,Lori Foster,4.17,When You Dare,Romance,Romance,12709,941,448,2011,4149
10572,Meredith Duran,3.86,A Lady's Lesson in Scandal,Romance,Romance,3840,352,385,2011,4756
10573,Félix J. Palma,3.37,The Map of Time,Fantasy,Science Fiction,11031,2217,613,2008,847
10575,Heather Killough-Walden,3.78,The Heat,Fantasy,Romance,4898,301,218,2010,569
10576,J.M. Dattilo,3.75,Time's Edge,Science Fiction,Romance,101,19,320,2010,764
10577,Michael Lee West,3.62,Gone With a Handsomer Man,Mystery,Fiction,2364,392,342,2011,4882
10578,Sharon J. Bolton,4.04,Now You See Me,Mystery,Thriller,14153,1585,400,2011,10864
10580,T.A. Barron,3.98,The Lost Years of Merlin,Young Adult,Fantasy,17116,717,304,1996,3001
10581,Jeri Smith-Ready,3.95,Lust for Life,Fantasy,Paranormal,430,80,352,2012,2422
10582,Richard Rider,3.93,Stockholm Syndrome,Romance,Erotica,1253,236,441,2009,3102
10583,Brandilyn Collins,4.2,Over the Edge,Christian Fiction,Fiction,1104,190,352,2011,2058
10584,Laura Kreitzer,4.26,Forsaken Harbor,Science Fiction,Science Fiction,141,18,228,2012,1460
10585,Jessica Brody,3.69,Unremembered,Science Fiction,Young Adult,7016,1056,320,2013,1947
10590,Cesya MaRae Cuono,3.63,Elemental Reality,Fantasy,Young Adult,205,70,251,2011,11114
10591,Craig Johnson,4.29,Hell Is Empty,Mystery,Fiction,9305,878,309,2011,4095
10592,Jenn Bennett,3.78,Kindling the Moon,Fantasy,Fantasy,8931,739,358,2011,1770
10594,Tim LaHaye,4.26,Thunder of Heaven,Christian Fiction,Christian,1269,107,368,2011,2007
10595,Claire Farrell,3.76,Thirst,Paranormal,Fantasy,5638,362,154,2010,851
10597,Sara Poole,3.82,The Borgia Betrayal,Historical,Fiction,1819,147,416,2011,2183
10598,Elizabeth Lang,3.97,The Empire,Science Fiction,Romance,71,25,326,2010,853
10600,Kirsten Hubbard,3.91,Wanderlove,Young Adult,Contemporary,8513,988,338,2011,2498
10603,Lincoln Peirce,4.38,Out Loud,Sequential Art,Sequential Art,6590,172,224,2011,261
10604,Mark     Thomas,4.08,Extreme Rambling: Walking Israel's Separation Barrier. For Fun.,Nonfiction,Travel,536,56,352,2011,3655
10605,Rochelle H. Ragnarok,3.16,Game Boys,Romance,Romance,74,10,242,2010,928
10606,Adyashanti,4.4,Falling Into Grace: Insights on the End of Suffering,Spirituality,Nonfiction,1018,61,240,2011,1307
10607,Chloe Neill,4.11,Drink Deep,Fantasy,Paranormal,25692,1808,321,2011,1345
10608,Karen Mahoney,3.72,The Wood Queen,Young Adult,Fantasy,2051,171,321,2012,1551
10612,Andi Anderson,3.63,His Christmas Wish,Romance,Holiday,449,62,60,2010,1291
10613,Suzanne LaFleur,4.07,Eight Keys,Realistic Fiction,Young Adult,6226,960,224,2011,1421
10614,David Eagleman,4.02,Incognito: The Secret Lives of the Brain,Nonfiction,Science,21587,1506,290,2011,1448
10615,Douglas   Armstrong,3.89,Even Sunflowers Cast Shadows,Historical,Fiction,76,16,316,2010,1341
10616,Sandra Beasley,3.58,Don't Kill the Birthday Girl: Tales from an Allergic Life,Autobiography,Nonfiction,1681,359,229,2011,1473
10617,Lars Kepler,3.66,The Hypnotist,Mystery,Thriller,36928,3393,503,2009,3200
10618,Kelli Sullivan,3.77,Ice in My Veins,Young Adult,Romance,260,35,272,2010,1065
10619,C.J. Skuse,3.62,Pretty Bad Things,Young Adult,Contemporary,477,77,256,2010,1389
10620,P.G. Wodehouse,4.32,"Right Ho, Jeeves",Fiction,Humor,20954,1327,224,1934,2919
10623,Patrick deWitt,3.84,The Sisters Brothers,Fiction,Westerns,69202,8007,328,2011,1477
10624,Randolph Lalonde,4.01,Spinward Fringe Broadcast 0: Origins,Science Fiction,Fiction,5659,362,376,2008,842
10626,Margo Lanagan,3.38,Yellowcake,Short Stories,Fantasy,367,99,245,2011,1506
10627,Elizabeth Speller,3.66,The Return of Captain John Emmett,Mystery,Historical,2831,474,436,2010,1485
10628,Sue  Brown,3.95,Morning Report,Romance,Westerns,1125,147,220,2011,1589
10629,Karey White,3.75,Gifted,Lds,Fiction,226,57,213,2011,1621
10630,P.G. Wodehouse,4.36,The Code of the Woosters,Fiction,Humor,19221,1318,286,1938,3160
10631,Jack Gantos,3.72,Dead End in Norvelt,Historical,Young Adult,17797,3184,341,2011,1782
10632,Susan Dennard,3.75,Something Strange and Deadly,Young Adult,Science Fiction,12627,1597,388,2012,1976
10634,Tina Connolly,3.33,Ironskin,Fantasy,Science Fiction,3316,643,304,2012,874
10637,J.A. Saare,4.0,The Ripple Effect,Fantasy,Paranormal,1907,221,240,2012,2497
10638,Charles C. Mann,4.07,1493: Uncovering the New World Columbus Created,History,Nonfiction,13802,1239,557,2011,1863
10639,Mike Mullin,4.06,Ashen Winter,Young Adult,Science Fiction,9654,1051,576,2012,3296
10641,Kazue Kato,4.37,"Blue Exorcist, Vol. 1",Sequential Art,Fantasy,45341,596,200,2009,2895
10643,Robin Alexander,4.06,Pitifully Ugly,Romance,Glbt,1182,74,220,2010,1431
10644,Miranda Kenneally,3.86,Catching Jordan,Young Adult,Romance,55870,3395,288,2011,1891
10646,Susi Wyss,3.84,The Civilized World: A Novel in Stories,Cultural,Fiction,199,52,256,2011,2050
10647,Marina Fiorato,3.76,The Daughter of Siena,Historical,Cultural,2672,263,387,2011,2207
10649,Finn Marlowe,3.76,A Thread of Deepest Black,Romance,Erotica,1529,203,218,2010,1552
10650,Ashlyn Kane,3.97,American Love Songs,Romance,Romance,2943,391,260,2010,1791
10652,Carrie Jones,4.08,Endure,Young Adult,Fantasy,17689,1087,272,2012,791
10653,Lena Coakley,3.69,Witchlanders,Fantasy,Young Adult,2624,440,400,2011,2340
10655,Sarah Beth Durst,3.82,"Drink, Slay, Love",Paranormal,Young Adult,5770,916,386,2011,2712
10656,Scott Westerfeld,4.25,Goliath,Science Fiction,Young Adult,27559,2451,543,2011,2745
10657,Jessica Verday,4.15,The Hidden,Young Adult,Fantasy,8500,615,389,2011,3922
10660,Elizabeth  Miles,3.28,Fury,Young Adult,Fantasy,5432,881,370,2011,4733
10662,K.M. Walton,3.99,Cracked,Young Adult,Contemporary,3475,430,311,2012,33571
10665,Lisa Tawn Bergren,4.3,Torrent,Science Fiction,Historical,8393,820,388,2011,5143
10666,Erik Larson,3.83,"In the Garden of Beasts: Love, Terror, and an American Family in Hitler's Berlin",Nonfiction,History,137320,13467,448,2011,6520
10667,Robin LaFevers,4.14,Dark Triumph,Fantasy,Young Adult,34532,3256,385,2013,3083
10669,Brianna J. Merrill,3.59,Son of Eden,Young Adult,Fantasy,569,67,314,2010,2008
10670,Joel T. McGrath,3.87,Shrouded Secrets,Fantasy,Fantasy,61,21,400,2010,2867
10671,Livia Blackburne,4.11,From Words to Brain,Nonfiction,Language,62,16,100,2010,3522
10672,Juliet Grey,3.79,Becoming Marie Antoinette,Historical,Historical,5140,564,453,2011,2004
10674,Carole Cummings,3.87,Guardian,Fantasy,Romance,864,108,332,2010,3972
10675,Stephanie Perkins,3.98,Lola and the Boy Next Door,Young Adult,Romance,134726,13916,384,2011,1185
10677,R. Scott Bakker,3.81,The Unholy Consult,Fantasy,Fantasy,1073,147,631,2017,2897
10678,David Levithan,3.41,"Every You, Every Me",Young Adult,Mystery,7521,1099,245,2011,1400
10679,Stacey Jay,3.54,Juliet Immortal,Young Adult,Fantasy,10195,1580,306,2011,734
10681,Ellen Potter,3.83,The Humming Room,Childrens,Fantasy,4393,553,192,2012,2903
10682,Ilsa J. Bick,3.94,Ashes,Young Adult,Horror,23289,2857,465,2011,1713
10684,Nina-Marie Gardner,3.82,Sherry and Narcotics,Contemporary,Drama,134,53,216,2011,2140
10685,Chris Thrall,3.62,Eating Smoke: One Man's Descent Into Crystal Meth Psychosis in Hong Kong's Triad Heartland,Nonfiction,Mystery,548,51,420,2011,3042
10686,Chancery Stone,3.72,Hope House,Romance,Romance,85,27,928,1998,3713
10687,Rachel Haimowitz,3.66,Anchored,Romance,Erotica,1193,197,124,2011,1017
10688,Akira Honma,4.16,"Rabbit Man, Tiger Man 1",Sequential Art,Manga,363,19,200,2009,7470
10689,Faraaz Kazi,3.58,"Truly, Madly, Deeply",Romance,Young Adult,1405,160,303,2010,470
10692,Daisy Goodwin,3.43,The American Heiress,Historical,Fiction,32723,4261,468,2010,1636
10694,Alafair Burke,3.69,Long Gone,Mystery,Fiction,5729,710,368,2011,1457
10695,Fiona Paul,3.73,Venom,Historical,Young Adult,4986,700,435,2012,1153
10696,Katie Crouch,3.74,The White Glove War,Young Adult,Fantasy,809,100,320,2012,1164
10697,S.L. Naeole,4.23,Grace of Day,Paranormal,Young Adult,1790,100,635,2010,976
10698,Jussi Adler-Olsen,4.04,Journal 64,Mystery,Thriller,14918,1180,462,2010,1470
10699,Eliezer Yudkowsky,4.39,Harry Potter and the Methods of Rationality,Fantasy,Fiction,10981,1082,2007,2015,2262
10700,Keryl Raist,3.57,Sylvianna,Fantasy,Business,23,10,424,2010,5917
10701,John Hart,4.09,Iron House,Mystery,Fiction,12377,1705,421,2011,1273
10702,Beth Fantaskey,3.91,Jessica Rules the Dark Side,Paranormal,Young Adult,9253,825,309,2011,1761
10704,Cassandra Clare,4.45,Clockwork Prince,Fantasy,Young Adult,386967,19741,502,2011,1782
10705,Lindsay Buroker,4.03,The Emperor's Edge,Fantasy,Science Fiction,11342,1206,324,2010,498
10709,"Nicole ""Snooki"" Polizzi",3.28,A Shore Thing,Womens Fiction,Young Adult,1788,279,289,2010,1363
10711,Vincent Hobbes,3.95,The Endlands,Horror,Short Stories,116,39,320,2011,1876
10713,Jennifer Close,3.15,Girls in White Dresses,Fiction,Womens Fiction,31151,3149,294,2011,3139
10714,Lia Habel,3.83,"Dearly, Departed",Science Fiction,Horror,10010,1566,470,2011,4812
10715,Paula Morris,3.85,Dark Souls,Young Adult,Fantasy,2942,328,304,2011,1344
10717,Lindsey Kelk,3.94,The Single Girl's To-Do List,Womens Fiction,Romance,11728,536,335,2011,1693
10718,Amor Towles,4.03,Rules of Civility,Fiction,Historical,113754,11891,335,2011,1704
10720,John le Carré,4.05,"Tinker, Tailor, Soldier, Spy",Fiction,Mystery,58053,3501,379,1974,258
10723,Amy Asbury,3.57,The Sunset Strip Diaries,Autobiography,Mental Health,270,29,334,2010,762
10724,Jennifer Hillier,3.74,Creep,Thriller,Mystery,6891,841,357,2011,1864
10725,Joe McKinney,3.9,Flesh Eaters,Horror,Horror,2252,124,389,2011,1930
10726,Ashwin Sanghi,3.7,Chanakya's Chant,Fiction,Historical,19485,1241,448,2010,2830
10727,William  O'Brien,4.42,Peter: A Darkened Fairytale,Fantasy,Fantasy,136,86,148,2011,2065
10729,Dawn H. Hawkes,3.67,Blood of a Leo,Romance,Fantasy,1090,75,158,2011,2457
10730,B.V. Larson,3.77,Swarm,Science Fiction,Fiction,7072,337,263,2010,190
10731,Kaoru Mori,4.23,"A Bride's Story, Vol. 1",Sequential Art,Sequential Art,6745,623,191,2009,3986
10733,Donald Ray Pollock,4.1,The Devil All the Time,Fiction,Horror,13020,1852,261,2011,2461
