,author_name,book_average_rating,book_title,genre_1,genre_2,num_ratings,num_reviews,pages,publish_date,score
8864,Sparkle Hayter ,3.66,       What's a Girl Gotta Do? ,Mystery,Fiction,687,71,288,1994,4391
8865,Norman G. Finkelstein ,4.29,       Image and Reality of the Israel-Palestine Conflict ,Politics,History,395,18,288,1995,1093
8866,Helen Fielding ,3.76,       Bridget Jones's Diary ,Womens Fiction,Fiction,820731,8863,288,1995,7874
8867,Joyce Meyer ,4.34,       Battlefield of the Mind: Winning the Battle in Your Mind ,Christian,Nonfiction,50832,1125,288,1995,14017
8868,Wayson Choy ,3.71,       The Jade Peony ,Fiction,Cultural,4422,252,288,1995,17039
8869,Irvine Welsh ,3.58,       Ecstasy ,Fiction,Short Stories,8115,211,288,1996,2036
8870,Joe Sacco ,4.19,       Palestine ,Sequential Art,Sequential Art,12662,780,288,1996,1228
8871,Joe Sacco ,4.19,       Palestine ,Sequential Art,Sequential Art,12662,780,288,1996,2041
8872,Sarah Shankman ,3.55,       I Still Miss My Man But My Aim Is Getting Better ,Mystery,Fiction,144,13,288,1996,6154
8873,Sharon Kay Penman ,3.88,       The Queen's Man ,Historical,Mystery,5606,289,288,1996,3563
8874,Sharon Kay Penman ,3.88,       The Queen's Man ,Historical,Mystery,5606,289,288,1996,17223
8875,Erdal Öz ,4.27,       Gülünün Solduğu Akşam ,Asian Literature,Cultural,1811,35,288,1997,2318
8876,Håkan Nesser ,3.7,       The Inspector and Silence ,Fiction,European Literature,3578,284,288,1997,2930
8877,Anna Quindlen ,3.87,       Black and Blue ,Fiction,Contemporary,73975,1564,288,1998,10109
8878,Paul Stewart ,4.04,       Beyond the Deepwoods ,Fantasy,Young Adult,12537,769,288,1998,1807
8879,Emma Holly ,3.74,       Ménage ,Adult Fiction,Romance,2225,124,288,1998,6381
8880,Emma Holly ,3.74,       Ménage ,Adult Fiction,Romance,2225,124,288,1998,989
8881,Emma Holly ,3.74,       Ménage ,Adult Fiction,Romance,2224,124,288,1998,556
8882,Mike Dash ,3.66,       Tulipomania: The Story of the World's Most Coveted Flower & the Extraordinary Passions It Aroused ,History,Nonfiction,1984,235,288,1999,5307
8883,Anna Fienberg ,3.62,       Borrowed Light ,Young Adult,Fiction,453,28,288,1999,5889
8884,Bruce Goldstein ,3.8,       Puppy Chow is Better Than Prozac: The True Story of a Man and the Dog Who Saved His Life ,Nonfiction,Animals,692,70,288,1999,2430
8885,Jeffrey Tayler ,3.78,       Facing the Congo: A Modern-Day Journey into the Heart of Darkness ,Cultural,Travel,822,67,288,2000,1579
8886,Ann M. Martin ,4.02,       The Doll People ,Fantasy,Childrens,13423,1192,288,2000,3089
8887,Beverly Lewis ,4.14,       The Shunning ,Christian Fiction,Amish,22934,828,288,2000,875
8888,Henepola Gunaratana ,4.31,       Eight Mindful Steps to Happiness: Walking the Buddha's Path ,Religion,Spirituality,1118,45,288,2001,597
8889,Shan Sa ,3.77,       The Girl Who Played Go  ,Fiction,Historical,3862,390,288,2001,932
8890,Donna Jo Napoli ,3.7,       Daughter of Venice ,Historical,Young Adult,2829,189,288,2001,10936
8891,Donna Jo Napoli ,3.7,       Daughter of Venice ,Historical,Young Adult,2829,189,288,2001,8575
8892,L.M. Elliott ,4.05,       Under a War-Torn Sky ,Historical,Young Adult,2594,268,288,2001,9553
8893,Åsne Seierstad ,3.77,       The Bookseller of Kabul ,Nonfiction,Autobiography,37438,2897,288,2002,1800
8894,Carolyn See ,3.97,       Making a Literary Life: Advice for Writers and Other Dreamers ,Language,Nonfiction,1245,128,288,2002,2369
8895,Paul Feig ,3.79,       Kick Me: Adventures in Adolescence ,Nonfiction,Humor,3984,273,288,2002,1296
8896,Winston Groom ,4.16,"       A Storm in Flanders: The Ypres Salient, 1914-1918: Tragedy and Triumph on the Western Front ",History,Nonfiction,610,72,288,2002,2420
8897,Tracey Porter ,3.77,       A Dance of Sisters ,Young Adult,Fiction,443,49,288,2002,2072
8898,Paulo Coelho ,3.69,       إحدى عشرة دقيقة ,Fiction,Romance,130766,6060,288,2003,883
8899,Alan M. Dershowitz ,3.81,       The Case for Israel ,Cultural,Politics,1696,149,288,2003,3689
8900,James Maxey ,3.61,       Nobody Gets the Girl ,Comics,Science Fiction,961,76,288,2003,5928
8901,Elaine Viets ,3.71,       Shop Till You Drop ,Mystery,Mystery,2946,204,288,2003,1995
8902,Chris Wooding ,3.98,       Poison ,Fantasy,Young Adult,5560,437,288,2003,7249
8903,Lanette Curington ,3.72,       Starkissed ,Science Fiction,Science Fiction,1727,98,288,2003,2846
8904,Ellen Wittlinger ,3.7,       Zigzag ,Young Adult,Travel,672,71,288,2003,1125
8905,Karen Joy Fowler ,3.08,       The Jane Austen Book Club ,Fiction,Womens Fiction,60102,4135,288,2004,1892
8906,Karen Joy Fowler ,3.08,       The Jane Austen Book Club ,Fiction,Womens Fiction,60109,4136,288,2004,3019
8907,Karen Joy Fowler ,3.08,       The Jane Austen Book Club ,Fiction,Womens Fiction,60109,4136,288,2004,8097
8908,Jeff Lindsay ,3.9,       Darkly Dreaming Dexter ,Fiction,Mystery,169239,6036,288,2004,1391
8909,Jeff Lindsay ,3.9,       Darkly Dreaming Dexter ,Fiction,Mystery,169249,6036,288,2004,1267
8910,Brad Meltzer ,4.04,       Identity Crisis ,Sequential Art,Sequential Art,18550,688,288,2004,3022
8911,Brad Meltzer ,4.04,       Identity Crisis ,Sequential Art,Sequential Art,18552,688,288,2004,3454
8912,Michael Palin ,3.95,       Himalaya ,Travel,Nonfiction,3223,118,288,2004,5736
8913,Elizabeth  George ,3.92,       Write Away: One Novelist's Approach to Fiction and the Writing Life ,Language,Nonfiction,1115,129,288,2004,1473
8914,Sayed Kashua ,3.76,       Let It Be Morning ,Fiction,Cultural,460,69,288,2004,1579
8915,Ajahn Brahm ,4.34,       Who Ordered This Truckload of Dung?: Inspiring Stories for Welcoming Life's Difficulties ,Religion,Nonfiction,3329,388,288,2004,3403
8916,Celia Rivenbark ,3.82,       Belle Weather: Mostly Sunny with a Chance of Scattered Hissy Fits ,Humor,Nonfiction,2525,206,288,2004,4059
8917,David Belbin ,3.23,       Denial ,Young Adult,Fiction,74,6,288,2004,2197
8918,Sarah Weeks ,4.1,       So B. It ,Young Adult,Realistic Fiction,30351,2731,288,2004,3574
8919,Sarah Weeks ,4.1,       So B. It ,Young Adult,Realistic Fiction,30351,2731,288,2004,4856
8920,Jeannette Walls ,4.26,       The Glass Castle ,Nonfiction,Autobiography,761058,46916,288,2005,321
8921,Jeannette Walls ,4.26,       The Glass Castle ,Nonfiction,Autobiography,761198,46922,288,2005,347
8922,Jeannette Walls ,4.26,       The Glass Castle ,Nonfiction,Autobiography,761198,46922,288,2005,358
8923,Jeannette Walls ,4.26,       The Glass Castle ,Nonfiction,Autobiography,761631,46938,288,2005,375
8924,John Vaillant ,4.08,"       The Golden Spruce: A True Story of Myth, Madness, and Greed ",Nonfiction,History,5685,705,288,2005,9916
8925,Wayne Coffey ,4.23,"       The Boys of Winter: The Untold Story of a Coach, a Dream, and the 1980 U.S. Olympic Hockey Team ",Sports and Games,Sports,2507,244,288,2005,5054
8926,Chris Brady ,4.36,       Launching a Leadership Revolution: Mastering the Five Levels of Influence ,Leadership,Business,2645,131,288,2005,1464
8927,Chris Brady ,4.36,       Launching a Leadership Revolution: Mastering the Five Levels of Influence ,Leadership,Business,2655,131,288,2005,1750
8928,Lisa See ,4.06,       Snow Flower and the Secret Fan ,Historical,Fiction,316324,16778,288,2005,6046
8929,Kazuo Ishiguro ,3.81,       Never Let Me Go ,Fiction,Science Fiction,387813,26591,288,2005,1593
8930,Kazuo Ishiguro ,3.81,       Never Let Me Go ,Fiction,Science Fiction,387921,26596,288,2005,4636
8931,Kazuo Ishiguro ,3.81,       Never Let Me Go ,Fiction,Science Fiction,387921,26596,288,2005,8673
8932,Kazuo Ishiguro ,3.81,       Never Let Me Go ,Fiction,Science Fiction,387997,26598,288,2005,1601
8933,Kazuo Ishiguro ,3.81,       Never Let Me Go ,Fiction,Science Fiction,388177,26607,288,2005,500
8934,Tucker Max ,3.51,       I Hope They Serve Beer in Hell ,Nonfiction,Humor,52008,4396,288,2006,1484
8935,Tucker Max ,3.51,       I Hope They Serve Beer in Hell ,Nonfiction,Humor,52008,4396,288,2006,1791
8936,Patricia Briggs ,4.18,       Moon Called ,Fantasy,Fantasy,151855,7321,288,2006,1379
8937,Patricia Briggs ,4.18,       Moon Called ,Fantasy,Fantasy,151871,7322,288,2006,820
8938,Joe McKinney ,3.78,       Dead City ,Horror,Horror,5785,379,288,2006,1489
8939,Georgia Beers ,3.92,       Too Close to Touch ,Glbt,Romance,1617,72,288,2006,3358
8940,Georgia Beers ,3.92,       Too Close to Touch ,Glbt,Romance,1618,72,288,2006,3874
8941,Warren Ellis ,3.82,       Crooked Little Vein ,Fiction,Mystery,8662,1117,288,2007,281
8942,Ken MacLeod ,3.45,       The Execution Channel ,Science Fiction,Fiction,966,92,288,2007,800
8943,Joe Posnanski ,4.28,       The Soul of Baseball: A Road Trip Through Buck O'Neil's America ,Sports,Sports and Games,2903,227,288,2007,1802
8944,Deborah Rodriguez ,3.65,       Kabul Beauty School: An American Woman Goes Behind the Veil ,Nonfiction,Autobiography,20953,2708,288,2007,276
8945,Deepak Chopra ,3.94,       Buddha: A Story of Enlightenment ,Spirituality,Fiction,9268,726,288,2007,4502
8946,Deepak Chopra ,3.94,       Buddha: A Story of Enlightenment ,Spirituality,Fiction,9272,726,288,2007,2420
8947,Jeremy Schaap ,3.83,       Triumph: The Untold Story of Jesse Owens and Hitler's Olympics ,Sports and Games,History,980,134,288,2007,1636
8948,Kelly Bingham ,3.86,       Shark Girl ,Young Adult,Realistic Fiction,3345,569,288,2007,2631
8949,Jerry Spinelli ,3.81,"       Love, Stargirl ",Young Adult,Fiction,36415,3017,288,2007,10242
8950,Jerry Spinelli ,3.81,"       Love, Stargirl ",Young Adult,Fiction,36428,3017,288,2007,12492
8951,Andrea J. Buchanan ,4.02,       The Daring Book for Girls ,Nonfiction,Childrens,3163,354,288,2007,8337
8952,Jay Asher ,3.97,       Thirteen Reasons Why ,Young Adult,Contemporary,670712,48981,288,2007,8482
8953,Jay Asher ,3.97,       Thirteen Reasons Why ,Young Adult,Contemporary,670785,48983,288,2007,17515
8954,Jay Asher ,3.97,       Thirteen Reasons Why ,Young Adult,Contemporary,670785,48983,288,2007,1042
8955,Jay Asher ,3.97,       Thirteen Reasons Why ,Young Adult,Contemporary,670884,48984,288,2007,1073
8956,Jay Asher ,3.97,       Thirteen Reasons Why ,Young Adult,Contemporary,670884,48984,288,2007,1190
8957,Jay Asher ,3.97,       Thirteen Reasons Why ,Young Adult,Contemporary,671064,48987,288,2007,1193
8958,Lauren Weisberger ,3.33,       Chasing Harry Winston ,Womens Fiction,Fiction,72265,2697,288,2008,5645
8959,Lauren Weisberger ,3.33,       Chasing Harry Winston ,Womens Fiction,Fiction,72271,2698,288,2008,8084
8960,Stephanie Palmer ,3.79,       Good in a Room: How to Sell Yourself (and Your Ideas) and Win Over Any Audience ,Business,Nonfiction,399,64,288,2008,1543
8961,Carrie Bebris ,3.81,"       The Matters at Mansfield: Or, The Crawford Affair ",Mystery,Historical,1418,160,288,2008,2144
8962,Annie Wedekind ,4.33,       A Horse of Her Own ,Animals,Animals,903,61,288,2008,2564
8963,Steve Pavlina ,3.95,       Personal Development for Smart People: The Conscious Pursuit of Personal Growth ,Self Help,Self Help,3896,93,288,2008,1082
8964,Barack Obama ,3.71,       Change We Can Believe In: Barack Obama's Plan to Renew America's Promise ,Politics,Nonfiction,1326,88,288,2008,1613
8965,M.H. Herlong ,3.84,       The Great Wide Sea ,Young Adult,Adventure,1735,321,288,2008,4270
8966,Joanna Maitland ,3.55,       His Cavalry Lady ,Romance,Romance,220,20,288,2008,590
8967,Sarah M. Eden ,4.16,       Seeking Persephone ,Romance,Historical,7609,1128,288,2008,1184
8968,Sarah M. Eden ,4.16,       Seeking Persephone ,Romance,Historical,7612,1129,288,2008,1787
8969,David D. Burns ,4.06,       Feeling Good Together: The Secret to Making Troubled Relationships Work ,Self Help,Nonfiction,508,53,288,2008,2071
8970,Mary Ann Shaffer ,4.15,       The Guernsey Literary and Potato Peel Pie Society ,Historical,Fiction,505979,47511,288,2008,856
8971,Mary Ann Shaffer ,4.15,       The Guernsey Literary and Potato Peel Pie Society ,Historical,Fiction,505979,47511,288,2008,300
8972,Mary Ann Shaffer ,4.15,       The Guernsey Literary and Potato Peel Pie Society ,Historical,Fiction,506360,47546,288,2008,861
8973,Ann B. Keller ,4.29,       The Devil's Crescent ,Romance,Westerns,17,5,288,2008,2285
8974,Chris Cleave ,3.71,       Little Bee ,Fiction,Historical,211635,20424,288,2008,4499
8975,Chris Cleave ,3.71,       Little Bee ,Fiction,Historical,211667,20426,288,2008,1620
8976,Sarah Rose ,3.74,"       For All the Tea in China: Espionage, Empire and the Secret Formula for the World's Favourite Drink ",History,Nonfiction,2473,453,288,2009,1126
8977,Allison van Diepen ,3.66,       Raven ,Young Adult,Fantasy,3647,312,288,2009,352
8978,Carolyn Turgeon ,3.28,       Godmother: The Secret Cinderella Story ,Fantasy,Fiction,2109,502,288,2009,660
8979,Nicole J. Johns ,3.78,       Purge: Rehab Diaries ,Autobiography,Nonfiction,1680,78,288,2009,1155
8980,Wayne W. Dyer ,4.16,"       Excuses Begone!: How to Change Lifelong, Self-Defeating Thinking Habits ",Self Help,Nonfiction,6842,287,288,2009,16507
8981,Robert Rodi ,3.62,"       Dogged Pursuit: My Year of Competing Dusty, the World's Least Likely Agility Dog ",Autobiography,Nonfiction,242,62,288,2009,6266
8982,Lyn Stone ,3.56,       A Regency Christmas: Scarlet Ribbons / Christmas Promise / A Little Christmas ,Romance,Romance,185,30,288,2009,3755
8983,Jenny Han ,4.12,       It's Not Summer Without You ,Young Adult,Romance,95961,4643,288,2010,1044
8984,Jenny Han ,4.12,       It's Not Summer Without You ,Young Adult,Romance,95986,4644,288,2010,3775
8985,L.L. Raand ,3.99,       The Midnight Hunt ,Glbt,Fantasy,2094,113,288,2010,1887
8986,Judith Shulevitz ,3.54,       The Sabbath World: Glimpses of a Different Order of Time ,Religion,Nonfiction,342,85,288,2010,1660
8987,Bonnie Hearn Hill ,4.0,       Taurus Eyes ,Young Adult,Mystery,219,23,288,2010,1350
8988,Jennifer Egan ,3.66,       A Visit from the Goon Squad ,Fiction,Contemporary,157083,16374,288,2010,935
8989,Jennifer Egan ,3.66,       A Visit from the Goon Squad ,Fiction,Contemporary,157104,16376,288,2010,938
8990,Jennifer Egan ,3.66,       A Visit from the Goon Squad ,Fiction,Contemporary,157126,16377,288,2010,952
8991,Jennifer Egan ,3.66,       A Visit from the Goon Squad ,Fiction,Contemporary,157126,16377,288,2010,694
8992,Jennifer Egan ,3.66,       A Visit from the Goon Squad ,Fiction,Contemporary,157159,16382,288,2010,981
8993,S.E. Cupp ,3.04,       Losing Our Religion: The Liberal Media's Attack on Christianity ,Politics,Nonfiction,161,27,288,2010,1965
8994,Melissa Rivers ,2.67,       Red Carpet Ready: Secrets for Making the Most of Any Moment You're in the Spotlight ,Autobiography,See top shelves…,21,6,288,2010,1429
8995,Ruth Dugdall ,3.81,       The Woman Before Me ,Mystery,Fiction,2744,320,288,2010,1548
8996,Brenda Pandos ,3.69,       The Emerald Talisman ,Young Adult,Fantasy,4031,345,288,2010,500
8997,Rachel Renée Russell ,4.28,       Dork Diaries Book 2: Tales from a Not-So-Popular Party Girl ,Realistic Fiction,Childrens,33212,1204,288,2010,492
8998,Rebecca Lim ,3.72,       Mercy ,Young Adult,Paranormal,6560,751,288,2010,1030
8999,June Kramin ,4.16,       Dustin Time ,Science Fiction,Romance,80,28,288,2010,495
9000,Haley Walsh ,3.78,       Foxe Tail ,Romance,Mystery,1113,179,288,2010,543
9001,عمرو شريف ,4.09,       رحلة عقل ,Philosophy,Science,2567,485,288,2010,810
9002,عمرو شريف ,4.09,       رحلة عقل ,Philosophy,Science,2567,485,288,2010,820
9003,Jason Hartley ,3.53,       The Advanced Genius Theory: Are They Out of Their Minds or Ahead of Their Time? ,Nonfiction,Music,362,47,288,2010,572
9004,M.T. McGuire ,3.95,       Few Are Chosen ,Fantasy,Science Fiction,185,70,288,2010,559
9005,Kwame Anthony Appiah ,3.39,       The Honor Code: How Moral Revolutions Happen ,Philosophy,Nonfiction,589,78,288,2010,660
9006,Jeff Sampson ,3.61,       Vesper ,Young Adult,Fantasy,3641,390,288,2011,699
9007,Erin Dionne ,3.91,       Notes from an Accidental Band Geek ,Young Adult,Realistic Fiction,1403,218,288,2011,398
9008,Janet Fox ,3.59,       Forgiven ,Young Adult,Historical,367,75,288,2011,690
9010,Lindsey Leavitt ,3.78,       Sean Griswold's Head ,Young Adult,Romance,5925,722,288,2011,963
9011,Julie Anne Peters ,3.84,"       She Loves You, She Loves You Not... ",Lgbt,Young Adult,2289,168,288,2011,1578
9012,Lisa Papademetriou ,3.6,       Siren's Storm ,Mythology,Young Adult,543,69,288,2011,6712
9013,Miranda Kenneally ,3.86,       Catching Jordan ,Young Adult,Romance,55870,3395,288,2011,1891
9014,Miranda Kenneally ,3.86,       Catching Jordan ,Young Adult,Romance,55870,3395,288,2011,1909
9015,Michelle Muto ,3.79,       The Book of Lost Souls ,Young Adult,Fantasy,759,100,288,2011,1078
9016,Michelle Muto ,3.79,       The Book of Lost Souls ,Young Adult,Fantasy,759,100,288,2011,1084
9017,Rachel Firasek ,4.02,       Piper's Fury ,Paranormal,Romance,129,43,288,2011,2579
9018,Timothy J. Keller ,4.46,       The Meaning of Marriage: Facing the Complexities of Commitment with the Wisdom of God ,Marriage,Christian,16827,1214,288,2011,400
9019,Sharon Lathan ,3.92,       Miss Darcy Falls in Love ,Romance,Historical,609,62,288,2011,1804
9020,Rachel Renée Russell ,4.28,       How to Dork Your Diary ,Fiction,See top shelves…,10628,366,288,2011,300
9021,Jon Ronson ,3.93,       The Psychopath Test: A Journey Through the Madness Industry ,Nonfiction,Psychology,103310,6244,288,2011,3798
9022,Jon Ronson ,3.93,       The Psychopath Test: A Journey Through the Madness Industry ,Nonfiction,Psychology,103361,6244,288,2011,365
9023,Tom   Davis ,3.66,       A Legacy of Madness: Recovering My Family from Generations of Mental Illness ,Psychology,Health,163,20,288,2011,800
9024,Tom   Davis ,3.66,       A Legacy of Madness: Recovering My Family from Generations of Mental Illness ,Psychology,Health,163,20,288,2011,473
9025,Lynda Renham ,4.07,       Croissants and Jam ,Womens Fiction,Romance,662,66,288,2011,2248
9026,Norm Clark ,4.06,       The Saladin Strategy ,Fiction,Spy Thriller,113,13,288,2011,5323
9027,Jennifer Malone Wright ,4.32,       The Birth of Jaiden ,Fantasy,Paranormal,206,64,288,2011,7144
9028,Kailin Gow ,3.57,       Beautiful Beings ,Paranormal,Fantasy,572,52,288,2011,12922
9029,Heather Hildenbrand ,3.83,       Dirty Blood ,Fantasy,Young Adult,4940,434,288,2011,373
9030,Breeana Puttroff ,4.02,       Seeds of Discovery ,Fantasy,Young Adult,1956,251,288,2011,90708
9031,Lisa Jenn Bigelow ,3.87,       Starting from Here ,Lgbt,Young Adult,1357,136,288,2012,1533
9032,Francisco X. Stork ,3.33,       Irises ,Young Adult,Realistic Fiction,863,222,288,2012,1381
9033,Heather Burch ,3.71,       Halflings ,Paranormal,Young Adult,2919,456,288,2012,2148
9034,Heather Burch ,3.71,       Halflings ,Paranormal,Young Adult,2919,456,288,2012,11894
9035,Heather Burch ,3.71,       Halflings ,Paranormal,Young Adult,2919,456,288,2012,2185
9036,Kathy Hepinstall ,3.61,       Blue Asylum ,Historical,Fiction,5117,743,288,2012,2629
9037,Kathy Hepinstall ,3.61,       Blue Asylum ,Historical,Fiction,5118,743,288,2012,3244
9038,Elizabeth Boyle ,3.68,       Along Came a Duke ,Romance,Romance,3038,334,288,2012,200
9039,Hannah Harrington ,3.97,       Speechless ,Young Adult,Contemporary,10981,1399,288,2012,299
9040,James Ponti ,4.26,       Dead City ,Childrens,Fantasy,2524,379,288,2012,1439
